id,mszoning,lotfrontage,lotarea,street,lotshape,landcontour,utilities,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,garagetype,garageyrblt,garagefinish,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,screenporch,saletype,saleprice,garagesize,houseage
2565,RL,82.0,9888,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,CBlock,3.0,3.0,No,BLQ,486.0,Unf,450.0,936.0,GasA,3.0,Y,FuseA,936,0,936,0.0,1,0,2,1,3.0,5,Typ,0,Attchd,1954.0,Unf,3.0,3.0,Y,0,0,160,0,WD ,121000,240.0,66
1934,RL,68.0,7942,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,3.0,3.0,No,Rec,85.0,ALQ,0.0,1040.0,GasA,3.0,Y,FuseF,1040,0,1040,0.0,1,0,3,1,3.0,6,Typ,0,Attchd,1953.0,Fin,3.0,3.0,Y,0,0,0,0,WD ,136000,293.0,67
997,RL,68.88300349243306,15038,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,PConc,4.0,3.0,No,Rec,138.0,Unf,778.0,916.0,GasA,4.0,Y,SBrkr,916,720,1636,0.0,2,1,3,1,3.0,7,Typ,1,Attchd,1996.0,Fin,3.0,3.0,Y,168,84,0,0,WD ,173000,772.0,24
64,RL,92.0,11764,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4.0,PConc,4.0,3.0,No,GLQ,524.0,Unf,628.0,1152.0,GasA,5.0,Y,SBrkr,1164,1106,2270,0.0,2,1,4,1,4.0,9,Typ,1,Attchd,1999.0,Fin,3.0,3.0,Y,132,57,0,0,WD ,290000,2013.0,21
1799,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,Gable,CompShg,CemntBd,CmentBd,None,0.0,4.0,PConc,4.0,3.0,Av,GLQ,64.0,Unf,1120.0,1184.0,GasA,5.0,Y,SBrkr,1184,1426,2610,0.0,2,1,4,1,5.0,11,Typ,1,BuiltIn,2007.0,Fin,3.0,3.0,Y,208,364,0,0,New,303477,1100.0,13
230,RL,68.88300349243306,20062,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,CBlock,4.0,3.0,4,ALQ,1092.0,Unf,328.0,1420.0,GasA,4.0,Y,SBrkr,1483,0,1483,1.0,1,1,1,1,3.0,4,Typ,2,Attchd,1977.0,RFn,3.0,3.0,Y,496,0,0,0,WD ,270000,1380.0,43
1295,RM,81.0,7308,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,2.0,BrkTil,3.0,3.0,No,Rec,360.0,Unf,576.0,936.0,GasA,4.0,N,FuseA,960,780,1740,0.0,1,0,2,1,5.0,6,Typ,1,Detchd,1920.0,Unf,2.0,2.0,N,0,0,236,0,WD ,122250,225.0,100
638,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,AsbShng,AsbShng,None,0.0,3.0,CBlock,3.0,3.0,No,Rec,172.0,LwQ,727.0,1382.0,GasA,4.0,Y,FuseA,1382,0,1382,0.0,1,0,3,1,4.0,6,Typ,0,Attchd,1955.0,Unf,3.0,3.0,Y,280,0,0,0,WD ,153000,350.0,65
2278,RL,70.0,8402,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,PConc,4.0,3.0,No,ALQ,206.0,Unf,914.0,1120.0,GasA,5.0,Y,SBrkr,1120,0,1120,0.0,1,0,3,1,3.0,6,Typ,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,Y,0,30,0,0,New,147000,0.0,13
2202,RL,63.0,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,4.0,3.0,No,GLQ,246.0,Unf,285.0,531.0,GasA,3.0,Y,SBrkr,567,531,1098,1.0,1,0,2,1,3.0,5,Typ,1,Detchd,1930.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,148500,216.0,90
2833,RM,32.0,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,976.0,976.0,GasA,5.0,Y,SBrkr,976,732,1708,0.0,2,0,3,1,4.0,7,Maj1,0,Detchd,2004.0,Unf,3.0,3.0,Y,0,40,0,0,WD ,130000,760.0,16
1707,RL,94.0,13615,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5.0,PConc,5.0,3.0,4,Unf,0.0,Unf,1802.0,1802.0,GasA,5.0,Y,SBrkr,1802,0,1802,0.0,2,1,3,1,5.0,7,Typ,1,Attchd,2006.0,Fin,3.0,3.0,Y,158,105,0,0,WD ,372000,2529.0,14
2428,RL,43.0,3013,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4.0,PConc,4.0,3.0,4,GLQ,16.0,Unf,1346.0,1362.0,GasA,5.0,Y,SBrkr,1506,0,1506,0.0,2,0,2,1,4.0,6,Typ,1,Attchd,2005.0,Fin,3.0,3.0,Y,142,20,0,0,WD ,213490,880.0,15
242,RL,44.0,17485,Pave,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4.0,PConc,4.0,3.0,4,GLQ,1346.0,Unf,162.0,1508.0,GasA,5.0,Y,SBrkr,1508,0,1508,1.0,1,0,1,1,4.0,5,Typ,2,Attchd,2009.0,RFn,3.0,3.0,Y,0,0,0,0,Con,308030,1144.0,11
1564,RL,68.88300349243306,23730,Pave,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4.0,PConc,5.0,3.0,Mn,GLQ,700.0,Unf,1140.0,1840.0,GasA,5.0,Y,SBrkr,2032,0,2032,1.0,3,0,3,1,4.0,7,Typ,0,Attchd,1996.0,Fin,3.0,3.0,Y,0,46,192,0,WD ,300000,2358.0,24
2613,RL,79.0,8910,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Hip,CompShg,BrkFace,BrkFace,None,0.0,3.0,CBlock,3.0,3.0,Mn,ALQ,655.0,Unf,0.0,655.0,GasA,5.0,Y,SBrkr,1194,0,1194,0.0,1,0,3,1,3.0,6,Typ,1,BuiltIn,1954.0,Fin,3.0,3.0,Y,0,0,192,0,WD ,159500,1078.0,61
2832,RM,24.0,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,970.0,970.0,GasA,5.0,Y,SBrkr,970,739,1709,0.0,2,0,3,1,4.0,7,Maj1,0,Detchd,2004.0,Unf,3.0,3.0,Y,0,40,0,0,WD ,137500,760.0,16
2459,RL,73.0,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4.0,PConc,4.0,3.0,Av,Unf,0.0,Unf,1616.0,1616.0,GasA,5.0,Y,SBrkr,1616,0,1616,0.0,2,0,3,1,4.0,7,Typ,0,Attchd,2005.0,RFn,3.0,3.0,Y,208,59,0,0,WD ,232000,2502.0,15
1360,RM,68.88300349243306,6291,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,Gable,CompShg,Stucco,Wd Shng,None,0.0,4.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,768.0,768.0,GasA,3.0,Y,SBrkr,768,0,768,0.0,1,0,1,1,3.0,4,Typ,0,Detchd,1930.0,Unf,3.0,3.0,N,0,0,84,0,WD ,93850,880.0,90
2723,RL,68.88300349243306,17529,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,872.0,872.0,GasA,2.0,N,FuseF,872,0,872,0.0,1,0,2,1,2.0,5,Mod,1,Detchd,1924.0,Unf,2.0,2.0,N,0,0,116,0,WD ,105000,322.0,96
1350,RM,60.0,6324,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,520.0,520.0,GasA,2.0,N,SBrkr,520,0,520,0.0,1,0,1,1,2.0,4,Typ,0,Detchd,1920.0,Unf,2.0,3.0,Y,49,0,87,0,WD ,68500,240.0,93
136,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3.0,CBlock,3.0,3.0,No,Rec,443.0,Unf,662.0,1105.0,GasA,3.0,Y,FuseA,1105,1169,2274,0.0,2,0,5,2,3.0,12,Typ,0,Detchd,1960.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,154300,960.0,60
2235,RM,50.0,7288,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,BrkTil,3.0,1.0,No,Unf,0.0,Unf,936.0,936.0,GasA,5.0,Y,SBrkr,936,665,1601,0.0,2,0,3,1,3.0,6,Typ,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,N,0,0,0,0,WD ,129850,0.0,95
1993,RM,35.0,4571,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,BrkTil,3.0,3.0,No,BLQ,168.0,Unf,448.0,616.0,GasA,5.0,Y,SBrkr,616,616,1232,0.0,1,0,3,1,3.0,6,Typ,0,Detchd,1920.0,Unf,2.0,2.0,Y,280,0,143,0,WD ,114000,960.0,110
367,RL,63.0,17423,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5.0,PConc,5.0,3.0,No,GLQ,1904.0,Unf,312.0,2216.0,GasA,5.0,Y,SBrkr,2234,0,2234,1.0,2,0,1,1,5.0,9,Typ,1,Attchd,2009.0,Fin,3.0,3.0,Y,0,60,0,0,New,501837,3498.0,12
1309,RM,100.0,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,Mn,Unf,0.0,Unf,876.0,876.0,GasA,4.0,Y,SBrkr,876,540,1416,0.0,1,1,4,1,3.0,7,Typ,1,Detchd,1949.0,Unf,3.0,3.0,Y,418,0,194,0,WD ,153900,2160.0,105
402,RL,60.0,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,CBlock,3.0,3.0,No,ALQ,240.0,Unf,624.0,864.0,GasA,4.0,Y,SBrkr,864,0,864,0.0,1,0,3,1,3.0,5,Typ,0,Detchd,1986.0,Unf,3.0,3.0,Y,200,0,0,0,WD ,130000,1152.0,49
1592,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3.0,PConc,5.0,3.0,No,GLQ,864.0,Unf,325.0,1189.0,GasA,5.0,Y,SBrkr,1189,0,1189,1.0,2,0,2,1,3.0,4,Typ,0,Attchd,1997.0,RFn,3.0,3.0,Y,0,122,0,0,WD ,160500,784.0,23
2409,RL,48.0,6373,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5.0,PConc,5.0,4.0,No,GLQ,415.0,Unf,1251.0,1666.0,GasA,5.0,Y,SBrkr,1666,0,1666,1.0,2,0,2,1,4.0,6,Typ,1,Attchd,2006.0,RFn,3.0,3.0,Y,228,75,0,0,New,310090,1150.0,14
539,RL,67.0,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,,98.53754940711462,4.0,PConc,4.0,3.0,No,GLQ,833.0,Unf,343.0,1176.0,GasA,5.0,Y,SBrkr,1200,0,1200,1.0,2,0,2,1,4.0,5,Typ,0,Attchd,2003.0,RFn,3.0,3.0,Y,0,41,0,0,WD ,184900,1110.0,17
1940,RL,70.0,13300,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,4.0,3.0,No,Rec,377.0,Unf,551.0,928.0,GasA,3.0,Y,SBrkr,928,0,928,0.0,1,0,2,1,3.0,4,Typ,0,Attchd,1956.0,Unf,3.0,3.0,Y,261,0,156,0,WD ,132000,252.0,64
588,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3.0,CBlock,4.0,3.0,Mn,ALQ,553.0,Rec,588.0,1288.0,GasA,3.0,Y,SBrkr,1336,0,1336,0.0,2,0,3,1,3.0,6,Typ,1,Attchd,1969.0,RFn,3.0,3.0,Y,312,11,0,0,WD ,163000,1004.0,51
96,FV,30.0,3215,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4.0,PConc,4.0,3.0,Av,GLQ,280.0,Unf,320.0,600.0,GasA,5.0,Y,SBrkr,600,600,1200,0.0,2,1,2,1,4.0,4,Typ,0,Detchd,2004.0,RFn,3.0,3.0,Y,0,172,0,0,ConLD,155000,960.0,16
1187,RL,68.88300349243306,11104,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,CBlock,3.0,3.0,Av,GLQ,828.0,Unf,599.0,1427.0,GasA,4.0,Y,SBrkr,1427,0,1427,0.0,2,0,4,1,3.0,7,Typ,0,Attchd,1969.0,RFn,3.0,3.0,Y,0,0,0,216,WD ,183000,1032.0,51
2154,RL,68.88300349243306,15295,Pave,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4.0,PConc,4.0,3.0,Mn,GLQ,762.0,Unf,98.0,860.0,GasA,5.0,Y,SBrkr,1212,780,1992,1.0,2,1,3,1,4.0,7,Min2,2,Attchd,1996.0,RFn,3.0,3.0,Y,225,32,0,0,WD ,211000,1216.0,24
550,RL,70.0,9109,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,No,LwQ,36.0,GLQ,122.0,754.0,GasA,5.0,Y,SBrkr,754,786,1540,1.0,2,1,3,1,4.0,6,Typ,0,Attchd,1994.0,RFn,3.0,3.0,Y,140,32,0,0,WD ,184000,990.0,26
811,RL,64.0,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,Slab,3.5841285786037167,3.0100452034153693,,,0.0,,0.0,0.0,GasA,3.0,Y,SBrkr,1535,0,1535,0.0,2,0,4,2,3.0,8,Typ,0,Attchd,1979.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,118858,800.0,41
124,RL,68.88300349243306,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3.0,PConc,3.0,3.0,Av,GLQ,1014.0,Unf,138.0,1152.0,GasA,3.0,Y,SBrkr,1152,0,1152,1.0,1,0,3,1,3.0,6,Typ,1,Attchd,1964.0,RFn,3.0,3.0,Y,227,0,0,0,WD ,180500,968.0,56
1836,FV,80.0,3523,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4.0,PConc,4.0,3.0,No,GLQ,60.0,Unf,1081.0,1141.0,GasA,5.0,Y,SBrkr,1151,0,1151,1.0,2,0,2,1,4.0,5,Typ,0,Attchd,2006.0,Fin,3.0,3.0,Y,0,60,0,0,New,166000,968.0,14
779,RL,88.0,15312,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3.0,CBlock,3.0,3.0,Av,BLQ,588.0,Unf,550.0,1138.0,GasA,5.0,Y,SBrkr,1138,0,1138,0.0,1,0,3,1,3.0,6,Typ,1,Attchd,1960.0,RFn,3.0,3.0,Y,0,0,0,140,COD,148000,960.0,60
1886,RL,74.0,7450,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,3.0,3.0,No,Rec,438.0,LwQ,250.0,894.0,GasA,4.0,Y,SBrkr,1074,0,1074,0.0,1,0,2,1,4.0,6,Min1,1,Detchd,1966.0,Unf,3.0,3.0,Y,0,72,0,0,WD ,124000,792.0,64
1724,RL,60.0,7313,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5.0,PConc,5.0,3.0,No,GLQ,1153.0,Unf,408.0,1561.0,GasA,5.0,Y,SBrkr,1561,0,1561,1.0,2,0,2,1,5.0,6,Typ,1,Attchd,2005.0,Fin,3.0,3.0,Y,203,47,0,0,WD ,277500,1112.0,15
2450,RL,83.0,10019,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4.0,PConc,4.0,3.0,No,ALQ,527.0,Unf,815.0,1342.0,GasA,5.0,Y,SBrkr,1358,1368,2726,0.0,2,1,4,1,4.0,9,Typ,1,Attchd,1995.0,RFn,3.0,3.0,Y,307,169,168,0,WD ,350000,2175.0,25
1013,RL,53.0,15401,Pave,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5.0,PConc,5.0,3.0,4,GLQ,1337.0,Unf,547.0,1884.0,GasA,5.0,Y,SBrkr,1884,0,1884,1.0,2,0,2,1,5.0,7,Typ,1,Attchd,2004.0,Fin,3.0,3.0,Y,214,76,0,0,WD ,387000,2010.0,16
2084,RL,58.0,9098,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,Mn,ALQ,348.0,Unf,180.0,528.0,GasA,5.0,Y,SBrkr,605,0,605,1.0,1,0,2,1,3.0,5,Typ,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,N,0,0,144,0,WD ,86000,0.0,100
1184,RL,103.0,16280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,5.0,CBlock,4.0,5.0,Mn,GLQ,1044.0,Rec,0.0,1426.0,GasA,5.0,Y,SBrkr,1671,0,1671,1.0,3,0,3,1,5.0,6,Typ,1,Attchd,1976.0,RFn,3.0,3.0,Y,280,90,0,0,WD ,290000,1100.0,44
728,C (all),72.0,9392,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,Mansard,CompShg,AsbShng,AsbShng,None,0.0,3.0,CBlock,2.0,3.0,No,Unf,0.0,Unf,245.0,245.0,GasA,3.0,N,SBrkr,797,0,797,0.0,1,0,2,1,3.0,5,Typ,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,N,0,36,94,0,WD ,44000,0.0,120
950,RL,71.0,12209,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,PConc,5.0,3.0,No,ALQ,690.0,Unf,114.0,804.0,GasA,5.0,Y,SBrkr,804,1157,1961,1.0,2,1,3,1,4.0,7,Typ,1,BuiltIn,2001.0,Fin,3.0,3.0,Y,125,192,0,0,WD ,215000,1120.0,19
2524,RL,79.0,13110,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3.0,CBlock,4.0,3.0,No,GLQ,962.0,Unf,191.0,1153.0,GasA,5.0,Y,SBrkr,1193,0,1193,1.0,2,0,2,1,3.0,6,Typ,0,Attchd,1972.0,Fin,3.0,3.0,Y,140,153,0,0,WD ,146500,1002.0,48
2513,FV,68.88300349243306,2651,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,4.0,PConc,4.0,3.0,No,GLQ,641.0,Unf,32.0,673.0,GasA,5.0,Y,SBrkr,673,709,1382,1.0,2,1,3,1,4.0,6,Typ,0,Detchd,2000.0,Unf,3.0,3.0,Y,153,50,0,0,WD ,165000,980.0,20
2028,RM,60.0,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,Gable,CompShg,Stucco,Stucco,None,0.0,3.0,BrkTil,3.0,3.0,No,Rec,168.0,LwQ,0.0,714.0,GasW,3.0,N,SBrkr,1664,862,2526,0.0,2,0,5,1,4.0,10,Typ,1,Detchd,1916.0,Unf,3.0,3.0,Y,88,15,0,0,CWD,136000,216.0,104
2309,RL,68.88300349243306,39384,Pave,IR1,Low,AllPub,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,3.0,CBlock,4.0,3.0,4,ALQ,1110.0,Unf,595.0,1705.0,GasA,5.0,Y,SBrkr,1390,0,1390,1.0,1,1,1,1,5.0,4,Min1,2,Attchd,1957.0,Unf,3.0,3.0,Y,0,189,0,0,WD ,252000,1100.0,63
51,RL,36.0,2628,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,764.0,764.0,GasA,5.0,Y,SBrkr,764,862,1626,0.0,2,1,2,1,4.0,6,Typ,0,BuiltIn,2003.0,RFn,3.0,3.0,Y,0,27,0,0,WD ,175500,948.0,17
699,RM,57.0,6406,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,No,ALQ,421.0,Unf,269.0,690.0,GasA,3.0,Y,FuseA,868,690,1558,0.0,1,1,3,1,3.0,7,Typ,1,Detchd,1939.0,Unf,3.0,3.0,Y,0,36,0,182,WD ,150000,800.0,81
1881,RL,68.88300349243306,12342,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,978.0,978.0,GasA,3.0,Y,SBrkr,1422,0,1422,0.0,1,0,3,1,3.0,6,Min1,1,Attchd,1960.0,RFn,3.0,3.0,Y,0,0,36,0,WD ,139900,286.0,60
1345,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,PConc,3.0,3.0,No,Unf,0.0,Unf,1078.0,1078.0,GasA,3.0,Y,SBrkr,1128,445,1573,0.0,2,0,3,1,3.0,8,Typ,1,Detchd,1930.0,Unf,3.0,3.0,P,0,0,0,0,WD ,162900,720.0,90
166,RL,87.0,10000,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,1116.0,1116.0,GasA,3.0,Y,SBrkr,1116,0,1116,0.0,1,1,3,1,3.0,5,Typ,0,Attchd,1962.0,Unf,3.0,3.0,Y,0,0,0,385,WD ,160000,880.0,58
781,RL,68.88300349243306,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,2,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,Slab,3.5841285786037167,3.0100452034153693,,,0.0,,0.0,0.0,GasA,2.0,N,SBrkr,660,0,660,0.0,1,0,2,1,2.0,5,Min2,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,N,0,0,100,0,WD ,63900,0.0,73
379,RL,80.0,11088,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,3.0,PConc,3.0,3.0,No,ALQ,832.0,Unf,308.0,1140.0,GasA,4.0,Y,SBrkr,1707,0,1707,0.0,2,0,3,1,3.0,7,Typ,1,Attchd,1978.0,Fin,3.0,3.0,Y,0,0,0,0,WD ,184000,958.0,42
